[2025-04-05 00:00:47.1834] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:40:22.0734] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:41:23.0731] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:42:23.9398] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:43:24.8388] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:44:25.7154] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:45:26.6364] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:46:27.4646] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:47:28.4103] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:48:29.2635] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:49:30.1524] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:50:31.0350] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:51:31.8958] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:52:32.8568] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 00:53:33.7061] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
